№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
185;Дом, где в 1840 - 1841 гг. жил писатель и философ Герцен А.И.;94105.23;113546.31;"Большая Морская ул., 25; Гороховая ул., 11";30.3126043844; 59.9343104542
186;Банк для внешней торговли Русский с флигелями;94003.41;113546.75;Большая Морская ул., 32;30.3126036617; 59.9333965394
187;"Дом, где в читальне книжного магазина газеты ""Новости"" в 1895 г. Ленин В.И. встречался с петербургскими марксистами";94022.25;113432.21;Большая Морская ул., 33;30.3105567045; 59.9335704745
188;Азовско-Донской коммерческий банк;94427.34;113788.32;Большая Морская ул., 3-5;30.3169603874; 59.9371912647
189;"Дома страхового общества ""Россия""";93992.34;113391.63;Большая Морская ул., 35, 37;30.3098284298; 59.9333037193
190;Дом Паулуччи А.Ф. Здесь в декабре 1905 - январе 1906 гг. проходили заседания ЦК и ПК РСДРП;93957.31;113514.23;Большая Морская ул., 36;30.312018162; 59.9329841398
191;Дом Общества поощрения художеств с дворовыми флигелями;93943.60;113488.28;"Большая Морская ул., 38; Мойки р. наб., 83";30.3115529017; 59.9328621803
192;"Гостиница ""Астория""";93957.43;113342.42;"Большая Морская ул., 39, лит. А; Вознесенский пр., 12";30.3089454048; 59.9329924432
193;Дом Первого Российского страхового общества;93929.35;113461.91;"Большая Морская ул., 40; Мойки р. наб., 85";30.3110800878; 59.93273539
194;Дом Демидова П.Н. (посольство Италии);93872.18;113159.82;Большая Морская ул., 43;30.3056726262; 59.932234874
195;Дом Демидова П.Н. (Гагариной В.Ф.);93857.91;113131.21;Большая Морская ул., 45;30.3051597813; 59.9321079756
196;Дом Набоковой Е.И. с дворовыми флигелями. Здесь родился и в 1899-1917 гг. жил писатель Набоков В.В.;93844.53;113104.52;Большая Морская ул., 47;30.3046813512; 59.9319889844
197;Дом Салтыковой;93816.15;113045.07;Большая Морская ул., 51;30.3036158124; 59.9317367058
198;Дом Половцова А.А. с дворовыми флигелями;93758.84;113105.99;"Большая Морская ул., 52; Мойки р. наб., 97";30.3047005935; 59.9312198032
199;Дом Бильдерлинга П.В.;93800.74;113015.95;"Большая Морская ул., 53; Почтамтский пер., 8";30.303093769; 59.9315995882
200;Дом Карамзина В.Н. (Коровиной Л.Н.) с дворовыми флигелями;93777.86;112967.25;"Большая Морская ул., 55; Почтамтский пер., 7";30.3022209544; 59.9313962227
201;Особняк Л.C.Заешниковой;93762.96;112936.44;Большая Морская ул., 57, лит. А;30.3016687401; 59.9312637462
202;Особняк Г.П.Митусова (Э.Ф.Юнкера);93748.66;112907.81;Большая Морская ул., 59, литера А;30.3011555654; 59.9311365638
203;Усадьба Ломоносова М.В.;93720.44;112811.20;"Большая Морская ул., 61; Почтамская ул., 16-18";30.2994255401; 59.9308872017
204;Казармы лейб-гвардии Конного полка;93654.66;112603.39;"Большая Морская ул., 67; Труда ул., 8-10; Якубовича ул., 26; Конногвардейский пер., 3-5";30.2957039045; 59.9303051617
205;Казармы Крюковские (Морские);93550.66;112504.13;"Большая Морская ул., 69; Крюкова кан. наб., 2; Труда ул., 7";30.2939205617; 59.9293756605
206;"Станция метро ""Владимирская"" (с перронным залом)";93352.55;115540.95;Большая Московская ул., 2/1, лит. А;30.3482084364; 59.9274654227
207;Церковь Свято-Троицкая Озерковская;105140.91;113541.48;Большая Озерная ул., 29;30.3134522565; 60.0333618098
208;Дача Андреева с участком;105381.59;113346.26;Большая Озерная ул., 35;30.3099704433; 60.0355302774
209;Здание Подьяческой трансформаторной подстанции городского трамвая;92839.66;113120.27;Большая Подьяческая  ул., д. 27, литера А;30.3048803374; 59.922969002
210;Здания Декорационного зала и Экипажного заведения Дирекции Императорских театров;92906.27;113203.50;"Большая Подьяческая ул., 20, лит. А; Вознесенский пр., 39, лит. В";30.3063739378; 59.9235634229
211;Комплекс картонажно-переплетной фабрики товарищества «Отто Кирхнер»;96502.92;112739.47;Большая Пушкарская ул., 10, лит. А, подлитеры А9, А17, А19;30.2983668506; 59.9558645448
212;Особняк Добберт Ю.К. с садом;96567.22;112790.86;Большая Пушкарская ул., 14, лит. А;30.299291778; 59.9564395942
213;Дом, где в 1892-1918 гг. жил и работал физиолог Павлов Иван Петрович (б. кв.2);96670.74;112869.66;"Большая Пушкарская ул., 18; Введенская ул., 4 (б. кв. 2)";30.3007104985; 59.9573655436
214;Охтинская съезжая часть;95470.46;118970.90;"Большеохтинский пр., 3; Конторская ул., 1";30.4097754842; 59.9462986776
215;Дом Н.П. Семенова;92876.27;114444.08;Большой Казачий пер., 4, лит. А;30.3285523331; 59.9232408062
216;Дом М.В. Захарова;92842.36;114430.02;Большой Казачий пер., 6, лит. А;30.3282979446; 59.9229370689
217;Дом, где в 1894-1895 гг. жил Ленин В.И.;92895.95;114373.72;Большой Казачий пер., 7;30.327296076; 59.9234205716
218;Дом Зайцева (Ф.И. Кривдина);92866.69;114329.75;"Большой Казачий пер., 9; Малый Казачий пер., б/№";30.3265073362; 59.9231598924
219;"Постройки товарищества ""Железо-бетон""";99278.79;111804.13;Большой Невки р. наб.;30.2818384083; 59.9808163486
220;Жилой дом;99273.68;111867.34;Большой Невки р. наб., 18;30.2829701409; 59.9807680643
221;Ресторан Кюба;99218.64;111535.31;Большой Невки р. наб., 24;30.2770191953; 59.9802866479
222;Евангелическо-лютеранский храм Святой Екатерины;94938.74;112234.16;"Большой пр. В.О., 1; 1-я линия В.О., 20-а, 20-б; Репина ул., 21";30.2892010943; 59.9418452026
223;Дом Юнкера А.Ф.;94705.56;112127.11;Большой пр. В.О., 10;30.287267938; 59.9397564485
224;Церковь Божией Матери Милующей;93326.18;109767.27;Большой пр. В.О., 100;30.244962922; 59.9274606878
225;Рынок Андреевский;94564.78;111989.01;Большой пр. В.О., 18;30.2847867302; 59.9384982117
226;Доходный дом Соловейчика М.М.;94900.78;112199.27;"Большой пр. В.О., 3; Репина ул., 16";30.2885739723; 59.9415058537
227;Доходный дом Демидова Н.П.;94114.95;111141.16;Большой пр. В.О., 50;30.2695878978; 59.9344925386
228;Госпиталь Финляндского полка;94173.01;110965.06;"Большой пр. В.О., 65; 19-я линия В.О., 16";30.266442426; 59.9350200573
229;Дом Юнкера А.Ф.;94728.79;112166.01;"Большой пр. В.О., 8; 3-я линия В.О., 4";30.2879656014; 59.9399634364
230;Дом Еремеевой А.А.;93598.35;110183.14;Большой пр. В.О., 82;30.2524179624; 59.9298895865
